Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.57,43.96,KING CITY NORTH,6154150,2021-10-05,2021,10,5,,16.1,,12.8,,14.4,,3.6,,0.0,,,,,,0.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-04,2021,10,4,,14.3,,13.1,,13.7,,4.3,,0.0,,,,,,11.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-03,2021,10,3,,18.8,,14.2,,16.5,,1.5,,0.0,,,,,,16.6,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-02,2021,10,2,,25.3,,12.0,,18.7,,0.0,,0.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-10-01,2021,10,1,,19.7,,5.8,,12.7,,5.3,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-30,2021,9,30,,13.0,,6.9,,10.0,,8.0,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-29,2021,9,29,,18.1,,8.3,,13.2,,4.8,,0.0,,,,,,0.0,,,,30.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-28,2021,9,28,,15.3,,7.5,,11.4,,6.6,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-27,2021,9,27,,22.3,,11.6,,16.9,,1.1,,0.0,,,,,,0.5,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-26,2021,9,26,,18.0,,7.4,,12.7,,5.3,,0.0,,,,,,1.3,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-25,2021,9,25,,19.1,,8.3,,13.7,,4.3,,0.0,,,,,,3.9,,,,25.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-24,2021,9,24,,13.7,,9.3,,11.5,,6.5,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-23,2021,9,23,,17.3,,10.3,,13.8,,4.2,,0.0,,,,,,3.2,,,,17.0,,35.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-22,2021,9,22,,18.0,,10.1,,14.1,,3.9,,0.0,,,,,,86.8,,,,1.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-21,2021,9,21,,23.6,,18.0,,20.8,,0.0,,2.8,,,,,,25.2,,,,18.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-20,2021,9,20,,23.6,,11.8,,17.7,,0.3,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-19,2021,9,19,,21.4,,8.4,,14.9,,3.1,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-18,2021,9,18,,21.3,,9.8,,15.6,,2.4,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-17,2021,9,17,,25.4,,14.7,,20.1,,0.0,,2.1,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-16,2021,9,16,,22.1,,11.4,,16.8,,1.2,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-15,2021,9,15,,20.7,,12.5,,16.6,,1.4,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-14,2021,9,14,,25.5,,12.9,,19.2,,0.0,,1.2,,,,,,11.2,,,,27.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-13,2021,9,13,,21.0,,11.2,,16.1,,1.9,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-12,2021,9,12,,22.9,,13.4,,18.2,,0.0,,0.2,,,,,,1.4,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-11,2021,9,11,,24.6,,12.1,,18.4,,0.0,,0.4,,,,,,0.0,,,,24.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-10,2021,9,10,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2021-09-09,2021,9,9,,18.6,,11.4,,15.0,,3.0,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-08,2021,9,8,,23.9,,13.9,,18.9,,0.0,,0.9,,,,,,12.9,,,,26.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-07,2021,9,7,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2021-09-06,2021,9,6,,20.4,,12.7,,16.6,,1.4,,0.0,,,,,,0.6,,,,29.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-05,2021,9,5,,24.0,,14.5,,19.3,,0.0,,1.3,,,,,,0.3,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-04,2021,9,4,,24.3,,11.2,,17.7,,0.3,,0.0,,,,,,5.4,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-03,2021,9,3,,21.0,,10.0,,15.5,,2.5,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-02,2021,9,2,,17.5,,9.2,,13.3,,4.7,,0.0,,,,,,0.0,,,,35.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-09-01,2021,9,1,,21.7,,12.7,,17.2,,0.8,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-31,2021,8,31,,22.9,,14.0,,18.4,,0.0,,0.4,,,,,,0.0,,,,33.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-30,2021,8,30,,27.0,,17.3,,22.2,,0.0,,4.2,,,,,,0.0,,,,25.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-29,2021,8,29,,31.0,,19.6,,25.3,,0.0,,7.3,,,,,,9.4,,,,25.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-28,2021,8,28,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2021-08-27,2021,8,27,,26.1,,17.2,,21.7,,0.0,,3.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-26,2021,8,26,,30.4,,19.1,,24.8,,0.0,,6.8,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-25,2021,8,25,,30.6,,20.5,,25.6,,0.0,,7.6,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-24,2021,8,24,,32.0,,17.6,,24.8,,0.0,,6.8,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-23,2021,8,23,,29.2,,18.7,,23.9,,0.0,,5.9,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-22,2021,8,22,,30.3,,19.7,,25.0,,0.0,,7.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-21,2021,8,21,,29.2,,19.6,,24.4,,0.0,,6.4,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-20,2021,8,20,,28.5,,16.9,,22.7,,0.0,,4.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-19,2021,8,19,,28.3,,17.8,,23.1,,0.0,,5.1,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-18,2021,8,18,,26.9,,18.6,,22.7,,0.0,,4.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-17,2021,8,17,,26.6,,17.8,,22.2,,0.0,,4.2,,,,,,0.4,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-16,2021,8,16,,24.3,,13.6,,19.0,,0.0,,1.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-15,2021,8,15,,23.3,,10.8,,17.1,,0.9,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-14,2021,8,14,,22.9,,12.4,,17.6,,0.4,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-13,2021,8,13,,28.5,,15.6,,22.0,,0.0,,4.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-12,2021,8,12,,29.0,,20.3,,24.6,,0.0,,6.6,,,,,,0.3,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-11,2021,8,11,,30.6,,20.1,,25.4,,0.0,,7.4,,,,,,0.6,,,,23.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-10,2021,8,10,,25.9,,20.7,,23.3,,0.0,,5.3,,,,,,1.5,,,,16.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-09,2021,8,9,,29.9,,20.1,,25.0,,0.0,,7.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-08,2021,8,8,,25.8,,17.8,,21.8,,0.0,,3.8,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-07,2021,8,7,,27.4,,18.0,,22.7,,0.0,,4.7,,,,,,10.6,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-06,2021,8,6,,28.1,,16.2,,22.1,,0.0,,4.1,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-05,2021,8,5,,27.6,,16.3,,22.0,,0.0,,4.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-04,2021,8,4,,27.1,,15.2,,21.1,,0.0,,3.1,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-03,2021,8,3,,25.7,,15.0,,20.3,,0.0,,2.3,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-02,2021,8,2,,22.5,,11.6,,17.1,,0.9,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-08-01,2021,8,1,,18.1,,12.1,,15.1,,2.9,,0.0,,,,,,1.3,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-31,2021,7,31,,19.8,,10.1,,14.9,,3.1,,0.0,,,,,,2.7,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-30,2021,7,30,,17.1,,10.6,,13.9,,4.1,,0.0,,,,,,0.0,,,,29.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-29,2021,7,29,,22.8,,16.3,,19.6,,0.0,,1.6,,,,,,8.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-28,2021,7,28,,24.4,,14.6,,19.5,,0.0,,1.5,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-27,2021,7,27,,22.8,,15.1,,18.9,,0.0,,0.9,,,,,,3.4,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-26,2021,7,26,,28.6,,18.1,,23.3,,0.0,,5.3,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-25,2021,7,25,,28.4,,17.4,,22.9,,0.0,,4.9,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-24,2021,7,24,,21.7,,15.5,,18.6,,0.0,,0.6,,,,,,10.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-23,2021,7,23,,25.2,,12.0,,18.6,,0.0,,0.6,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-22,2021,7,22,,23.1,,12.5,,17.8,,0.2,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-21,2021,7,21,,22.7,,12.2,,17.4,,0.6,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-20,2021,7,20,,28.0,,15.8,,21.9,,0.0,,3.9,,,,,,2.4,,,,35.0,,48.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-19,2021,7,19,,26.3,,16.8,,21.6,,0.0,,3.6,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-18,2021,7,18,,27.3,,16.2,,21.7,,0.0,,3.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-17,2021,7,17,,21.0,,16.4,,18.7,,0.0,,0.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-16,2021,7,16,,22.2,,16.0,,19.1,,0.0,,1.1,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-15,2021,7,15,,28.2,,17.3,,22.8,,0.0,,4.8,,,,,,13.0,,,,23.0,,42.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-14,2021,7,14,,28.8,,17.6,,23.2,,0.0,,5.2,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-13,2021,7,13,,26.7,,18.4,,22.5,,0.0,,4.5,,,,,,1.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-12,2021,7,12,,23.4,,16.2,,19.8,,0.0,,1.8,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-11,2021,7,11,,20.7,,14.0,,17.3,,0.7,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-10,2021,7,10,,24.3,,12.1,,18.2,,0.0,,0.2,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-09,2021,7,9,,17.2,,12.9,,15.1,,2.9,,0.0,,,,,,0.3,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-08,2021,7,8,,17.3,,11.9,,14.6,,3.4,,0.0,,,,,,26.7,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-07,2021,7,7,,20.5,,12.7,,16.6,,1.4,,0.0,,,,,,12.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-06,2021,7,6,,30.1,,20.4,,25.2,,0.0,,7.2,,,,,,0.0,,,,26.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-05,2021,7,5,,30.2,,16.2,,23.2,,0.0,,5.2,,,,,,0.0,,,,34.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-04,2021,7,4,,24.5,,14.7,,19.6,,0.0,,1.6,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-03,2021,7,3,,24.4,,12.9,,18.7,,0.0,,0.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-02,2021,7,2,,22.3,,13.6,,17.9,,0.1,,0.0,,,,,,4.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-07-01,2021,7,1,,23.0,,13.6,,18.3,,0.0,,0.3,,,,,,0.0,,,,34.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-30,2021,6,30,,25.0,,16.4,,20.7,,0.0,,2.7,,,,,,0.0,,,,29.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-29,2021,6,29,,30.4,,19.4,,24.9,,0.0,,6.9,,,,,,1.4,,,,27.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-28,2021,6,28,,29.0,,19.7,,24.4,,0.0,,6.4,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-27,2021,6,27,,28.7,,21.8,,25.3,,0.0,,7.3,,,,,,17.1,,,,22.0,,36.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-26,2021,6,26,,24.5,,18.7,,21.6,,0.0,,3.6,,,,,,3.4,,,,23.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-25,2021,6,25,,23.3,,17.4,,20.4,,0.0,,2.4,,,,,,16.2,,,,17.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-24,2021,6,24,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2021-06-23,2021,6,23,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2021-06-22,2021,6,22,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.57,43.96,KING CITY NORTH,6154150,2021-06-21,2021,6,21,,26.2,,9.6,,17.9,,0.1,,0.0,,,,,,2.2,,,,32.0,,45.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-20,2021,6,20,,26.8,,12.5,,19.7,,0.0,,1.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-19,2021,6,19,,27.2,,15.4,,21.3,,0.0,,3.3,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-18,2021,6,18,,23.5,,14.3,,18.9,,0.0,,0.9,,,,,,8.4,,,,20.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-17,2021,6,17,,24.8,,10.5,,17.7,,0.3,,0.0,,,,,,0.0,,,,22.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-16,2021,6,16,,18.4,,8.0,,13.2,,4.8,,0.0,,,,,,0.0,,,,33.0,,38.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-15,2021,6,15,,18.3,,10.1,,14.2,,3.8,,0.0,,,,,,0.0,,,,33.0,,38.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-14,2021,6,14,,21.4,,13.9,,17.6,,0.4,,0.0,,,,,,2.8,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-13,2021,6,13,,27.0,,14.5,,20.7,,0.0,,2.7,,,,,,1.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-12,2021,6,12,,25.1,,13.3,,19.2,,0.0,,1.2,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-11,2021,6,11,,25.8,,11.8,,18.8,,0.0,,0.8,,,,,,2.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-10,2021,6,10,,24.9,,15.5,,20.2,,0.0,,2.2,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-09,2021,6,9,,28.4,,19.2,,23.8,,0.0,,5.8,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-08,2021,6,8,,25.0,,19.7,,22.4,,0.0,,4.4,,,,,,14.3,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-07,2021,6,7,,30.3,,19.0,,24.7,,0.0,,6.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-06,2021,6,6,,31.6,,19.4,,25.5,,0.0,,7.5,,,,,,0.0,,,,21.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-05,2021,6,5,,29.4,,18.0,,23.7,,0.0,,5.7,,,,,,0.0,,,,28.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-04,2021,6,4,,26.2,,15.2,,20.7,,0.0,,2.7,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-03,2021,6,3,,22.1,,13.9,,18.0,,0.0,,0.0,,,,,,3.8,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-02,2021,6,2,,23.9,,11.9,,17.9,,0.1,,0.0,,,,,,4.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-06-01,2021,6,1,,22.9,,11.8,,17.3,,0.7,,0.0,,,,,,0.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-31,2021,5,31,,22.5,,7.0,,14.7,,3.3,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-30,2021,5,30,,19.4,,3.7,,11.5,,6.5,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-29,2021,5,29,,16.3,,1.7,,9.0,,9.0,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-28,2021,5,28,,8.7,,0.8,,4.7,,13.3,,0.0,,,,,,6.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-27,2021,5,27,,13.9,,5.6,,9.7,,8.3,,0.0,,,,,,0.0,,,,2.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-26,2021,5,26,,22.0,,7.4,,14.7,,3.3,,0.0,,,,,,0.8,,,,30.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-25,2021,5,25,,29.9,,13.4,,21.6,,0.0,,3.6,,,,,,0.0,,,,22.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-24,2021,5,24,,21.8,,9.4,,15.6,,2.4,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-23,2021,5,23,,21.2,,10.6,,15.9,,2.1,,0.0,,,,,,0.0,,,,1.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-22,2021,5,22,,23.6,,18.7,,21.2,,0.0,,3.2,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-21,2021,5,21,,29.5,,17.7,,23.6,,0.0,,5.6,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-20,2021,5,20,,28.5,,17.1,,22.8,,0.0,,4.8,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-19,2021,5,19,,26.8,,14.5,,20.6,,0.0,,2.6,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-18,2021,5,18,,26.4,,12.7,,19.5,,0.0,,1.5,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-17,2021,5,17,,22.5,,9.2,,15.9,,2.1,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-16,2021,5,16,,21.7,,10.7,,16.2,,1.8,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-15,2021,5,15,,20.6,,11.0,,15.8,,2.2,,0.0,,,,,,0.0,,,,23.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-14,2021,5,14,,20.8,,9.2,,15.0,,3.0,,0.0,,,,,,0.0,,,,28.0,,32.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-13,2021,5,13,,19.3,,5.9,,12.6,,5.4,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-12,2021,5,12,,14.8,,3.2,,9.0,,9.0,,0.0,,,,,,0.0,,,,30.0,,42.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-11,2021,5,11,,9.1,,0.6,,4.9,,13.1,,0.0,,,,,,0.0,,,,26.0,,35.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-10,2021,5,10,,11.9,,1.3,,6.6,,11.4,,0.0,,,,,,4.2,,,,30.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-09,2021,5,9,,11.2,,1.6,,6.4,,11.6,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-08,2021,5,8,,13.7,,1.5,,7.6,,10.4,,0.0,,,,,,0.0,,,,32.0,,31.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-07,2021,5,7,,11.1,,2.0,,6.6,,11.4,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-06,2021,5,6,,12.9,,1.3,,7.1,,10.9,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-05,2021,5,5,,9.7,,3.0,,6.4,,11.6,,0.0,,,,,,0.6,,,,29.0,,42.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-04,2021,5,4,,10.8,,6.2,,8.5,,9.5,,0.0,,,,,,1.3,,,,35.0,,33.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-03,2021,5,3,,13.8,,6.6,,10.2,,7.8,,0.0,,,,,,3.9,,,,8.0,,38.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-02,2021,5,2,,15.8,,7.7,,11.8,,6.2,,0.0,,,,,,4.1,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-05-01,2021,5,1,,12.2,,-1.1,,5.5,,12.5,,0.0,,,,,,0.2,,,,20.0,,40.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-30,2021,4,30,,6.7,,1.9,,4.3,,13.7,,0.0,,,,,,0.1,,,,35.0,,60.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-29,2021,4,29,,9.2,,6.5,,7.8,,10.2,,0.0,,,,,,10.8,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-28,2021,4,28,,16.3,,7.4,,11.9,,6.1,,0.0,,,,,,7.6,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-27,2021,4,27,,14.6,,2.6,,8.6,,9.4,,0.0,,,,,,1.2,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-26,2021,4,26,,9.8,,-3.3,,3.2,,14.8,,0.0,,,,,,1.8,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-25,2021,4,25,,9.4,,-0.9,,4.2,,13.8,,0.0,,,,,,1.0,,,,32.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-24,2021,4,24,,16.5,,7.1,,11.8,,6.2,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-23,2021,4,23,,17.0,,-1.5,,7.7,,10.3,,0.0,,,,,,0.0,,,,28.0,,41.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-22,2021,4,22,,3.8,,-3.1,,0.4,,17.6,,0.0,,,,,,0.0,,,,28.0,,42.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-21,2021,4,21,,1.0,,-3.2,,-1.1,,19.1,,0.0,,,,,,2.8,,,,31.0,,37.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-20,2021,4,20,,2.5,,-2.0,,0.2,,17.8,,0.0,,,,,,0.0,,,,27.0,,35.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-19,2021,4,19,,16.0,,1.5,,8.7,,9.3,,0.0,,,,,,2.2,,,,25.0,,39.0,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-18,2021,4,18,,12.9,,3.3,,8.1,,9.9,,0.0,,,,,,0.0,,,,,,,
-79.57,43.96,KING CITY NORTH,6154150,2021-04-17,2021,4,17,,11.6,,2.2,,6.9,,11.1,,0.0,,,,,,0.0,,,,1.0,,31.0,
